time_ms,uio_in_0,analog_0,analog_1,analog_2
1.102560339999999917e+00,1.500000000000000000e+00,7.560072329999999452e-01,3.845148500000000191e-01,2.768387610000000200e-06
1.103560339999999806e+00,1.500000000000000000e+00,7.560573459999999635e-01,3.837582250000000084e-01,2.768387610000000200e-06
1.104560340000000140e+00,1.500000000000000000e+00,7.561072189999999971e-01,3.830111400000000277e-01,2.768387610000000200e-06
1.105560340000000030e+00,1.500000000000000000e+00,7.561568509999999632e-01,3.822734680000000052e-01,2.768387610000000200e-06
1.106560340000000142e+00,1.500000000000000000e+00,7.562062410000000012e-01,3.815450859999999778e-01,2.768387610000000200e-06
1.107560340000000032e+00,1.500000000000000000e+00,7.562553850000000022e-01,3.808258720000000097e-01,2.768387610000000200e-06
1.108560339999999922e+00,1.500000000000000000e+00,7.563042819999999944e-01,3.801157079999999966e-01,2.768387610000000200e-06
1.109560340000000034e+00,1.500000000000000000e+00,7.563529300000000344e-01,3.794144740000000016e-01,2.768387610000000200e-06
1.110560339999999924e+00,1.500000000000000000e+00,7.564013280000000394e-01,3.787220570000000008e-01,2.768387610000000200e-06
1.111560340000000036e+00,1.500000000000000000e+00,7.564494729999999834e-01,3.780383420000000272e-01,2.768387610000000200e-06
1.112560339999999925e+00,1.500000000000000000e+00,7.564973630000000338e-01,3.773632180000000003e-01,2.768387610000000200e-06
1.113560339999999815e+00,1.500000000000000000e+00,7.565449960000000251e-01,3.766965749999999780e-01,2.768387610000000200e-06
1.114560340000000149e+00,1.500000000000000000e+00,7.565923719999999575e-01,3.760383050000000171e-01,2.768387610000000200e-06
1.115560340000000039e+00,1.500000000000000000e+00,7.566394870000000550e-01,3.753883029999999787e-01,2.768387610000000200e-06
1.116560340000000151e+00,1.500000000000000000e+00,7.566863400000000128e-01,3.747464640000000013e-01,2.768387610000000200e-06
1.117560340000000041e+00,1.500000000000000000e+00,7.567329289999999986e-01,3.741126869999999993e-01,2.768387610000000200e-06
1.118560339999999931e+00,1.500000000000000000e+00,7.567792519999999579e-01,3.734868720000000253e-01,2.768387610000000200e-06
1.119560340000000043e+00,1.500000000000000000e+00,7.568253069999999472e-01,3.728689190000000209e-01,2.768387610000000200e-06
1.120560339999999933e+00,1.500000000000000000e+00,7.568710929999999948e-01,3.722587330000000083e-01,2.768387610000000200e-06
1.121560339999999822e+00,1.500000000000000000e+00,7.569166080000000463e-01,3.716562190000000099e-01,2.768387610000000200e-06
1.122560339999999934e+00,1.500000000000000000e+00,7.569618500000000472e-01,3.710612839999999912e-01,2.768387610000000200e-06
1.123560340000000046e+00,1.500000000000000000e+00,7.570068170000000540e-01,3.704738360000000008e-01,2.768387610000000200e-06
1.124560340000000158e+00,1.500000000000000000e+00,7.570515070000000124e-01,3.698937849999999750e-01,2.768387610000000200e-06
1.125560340000000048e+00,1.500000000000000000e+00,7.570959189999999506e-01,3.693210459999999862e-01,2.768387610000000200e-06
1.126560339999999938e+00,1.500000000000000000e+00,7.571400510000000361e-01,3.687555290000000263e-01,2.768387610000000200e-06
1.127560340000000050e+00,1.500000000000000000e+00,7.571839009999999925e-01,3.681971529999999992e-01,2.768387610000000200e-06
1.128560339999999940e+00,1.500000000000000000e+00,7.572274669999999874e-01,3.676458329999999775e-01,2.768387610000000200e-06
1.129560340000000052e+00,1.500000000000000000e+00,7.572707480000000491e-01,3.671014879999999758e-01,2.768387610000000200e-06
1.130560339999999941e+00,1.500000000000000000e+00,7.573137420000000120e-01,3.665640379999999809e-01,2.768387610000000200e-06
1.131560339999999831e+00,1.500000000000000000e+00,7.573564470000000437e-01,3.660334049999999784e-01,2.768387610000000200e-06
1.132560340000000165e+00,1.500000000000000000e+00,7.573988619999999505e-01,3.655095130000000081e-01,2.768387610000000200e-06
1.133560340000000055e+00,1.500000000000000000e+00,7.574409840000000393e-01,3.649922859999999991e-01,2.768387610000000200e-06
1.134560339999999945e+00,1.500000000000000000e+00,7.574828129999999771e-01,3.644816510000000176e-01,2.768387610000000200e-06
1.135560340000000057e+00,1.500000000000000000e+00,7.575243470000000423e-01,3.639775350000000187e-01,2.768387610000000200e-06
1.136560339999999947e+00,1.500000000000000000e+00,7.575655829999999868e-01,3.634798670000000120e-01,2.768387610000000200e-06
1.137560340000000059e+00,1.500000000000000000e+00,7.576065210000000327e-01,3.629885780000000062e-01,2.768387610000000200e-06
1.138560339999999949e+00,1.500000000000000000e+00,7.576471590000000145e-01,3.625035999999999814e-01,2.768387610000000200e-06
1.139560339999999838e+00,1.500000000000000000e+00,7.576874940000000169e-01,3.620248660000000007e-01,2.768387610000000200e-06
1.140560339999999950e+00,1.500000000000000000e+00,7.577275260000000401e-01,3.615523099999999879e-01,2.768387610000000200e-06
1.141560340000000062e+00,1.500000000000000000e+00,7.577672530000000295e-01,3.610858690000000037e-01,2.768387610000000200e-06
1.142560340000000174e+00,1.500000000000000000e+00,7.578066740000000134e-01,3.606254799999999983e-01,2.768387610000000200e-06
1.143560340000000064e+00,1.500000000000000000e+00,7.578457859999999657e-01,3.601710799999999768e-01,2.768387610000000200e-06
1.144560339999999954e+00,1.500000000000000000e+00,7.578845880000000257e-01,3.597226090000000265e-01,2.768387610000000200e-06
1.145560340000000066e+00,1.500000000000000000e+00,7.579230799999999713e-01,3.592800090000000113e-01,2.768387610000000200e-06
1.146560339999999956e+00,1.500000000000000000e+00,7.579612580000000266e-01,3.588432209999999900e-01,2.768387610000000200e-06
1.147560340000000068e+00,1.500000000000000000e+00,7.579991219999999696e-01,3.584121889999999921e-01,2.768387610000000200e-06
1.148560339999999957e+00,1.500000000000000000e+00,7.580366710000000507e-01,3.579868560000000199e-01,2.768387610000000200e-06
1.149560339999999847e+00,1.500000000000000000e+00,7.580739020000000217e-01,3.575671690000000180e-01,2.768387610000000200e-06
1.150560339999999959e+00,1.500000000000000000e+00,7.581108140000000217e-01,3.571530729999999876e-01,2.768387610000000200e-06
1.151560340000000071e+00,1.500000000000000000e+00,7.581474059999999682e-01,3.567445169999999832e-01,2.768387610000000200e-06
1.152560339999999961e+00,1.500000000000000000e+00,7.581836760000000286e-01,3.563414480000000051e-01,2.768387610000000200e-06
1.153560340000000073e+00,1.500000000000000000e+00,7.582196239999999809e-01,3.559438169999999957e-01,2.768387610000000200e-06
1.154560339999999963e+00,1.500000000000000000e+00,7.582552470000000211e-01,3.555515739999999814e-01,2.768387610000000200e-06
1.155560340000000075e+00,1.500000000000000000e+00,7.582905439999999553e-01,3.551646720000000146e-01,2.768387610000000200e-06
1.156560339999999965e+00,1.500000000000000000e+00,7.583255129999999511e-01,3.547830619999999824e-01,2.768387610000000200e-06
1.157560339999999854e+00,1.500000000000000000e+00,7.583601540000000085e-01,3.544066980000000200e-01,2.768387610000000200e-06
1.158560339999999966e+00,1.500000000000000000e+00,7.583944649999999621e-01,3.540355359999999840e-01,2.768387610000000200e-06
1.159560339999999856e+00,1.500000000000000000e+00,7.584284449999999511e-01,3.536695289999999825e-01,2.768387610000000200e-06
1.160560340000000190e+00,1.500000000000000000e+00,7.584620920000000321e-01,3.533086360000000092e-01,2.768387610000000200e-06
1.161560340000000080e+00,1.500000000000000000e+00,7.584954040000000397e-01,3.529528129999999764e-01,2.768387610000000200e-06
1.162560339999999970e+00,1.500000000000000000e+00,7.585283819999999455e-01,3.526020189999999888e-01,2.768387610000000200e-06
1.163560340000000082e+00,1.500000000000000000e+00,7.585610229999999454e-01,3.522562120000000130e-01,2.768387610000000200e-06
1.164560339999999972e+00,1.500000000000000000e+00,7.585933249999999850e-01,3.519153520000000146e-01,2.768387610000000200e-06
1.165560340000000084e+00,1.500000000000000000e+00,7.586252890000000360e-01,3.515794010000000136e-01,2.768387610000000200e-06
1.166560339999999973e+00,1.500000000000000000e+00,7.586569119999999611e-01,3.512483189999999755e-01,2.768387610000000200e-06
1.167560339999999863e+00,1.500000000000000000e+00,7.586881930000000107e-01,3.509220699999999749e-01,2.768387610000000200e-06
1.168560339999999975e+00,1.500000000000000000e+00,7.587191309999999911e-01,3.506006150000000043e-01,2.768387610000000200e-06
1.169560340000000087e+00,1.500000000000000000e+00,7.587497250000000415e-01,3.502839200000000264e-01,2.768387610000000200e-06
1.170560339999999977e+00,1.500000000000000000e+00,7.587799739999999682e-01,3.499719479999999772e-01,2.768387610000000200e-06
1.171560340000000089e+00,1.500000000000000000e+00,7.588098749999999670e-01,3.496646660000000129e-01,2.768387610000000200e-06
1.172560339999999979e+00,1.500000000000000000e+00,7.588394299999999815e-01,3.493620390000000131e-01,2.768387610000000200e-06
1.173560340000000091e+00,1.500000000000000000e+00,7.588686350000000136e-01,3.490640329999999958e-01,2.768387610000000200e-06
1.174560339999999981e+00,1.500000000000000000e+00,7.588974899999999524e-01,3.487706179999999767e-01,2.768387610000000200e-06
1.175560339999999870e+00,1.500000000000000000e+00,7.589259940000000482e-01,3.484817599999999738e-01,2.768387610000000200e-06
1.176560339999999982e+00,1.500000000000000000e+00,7.589541450000000244e-01,3.481974290000000027e-01,2.768387610000000200e-06
1.177560339999999872e+00,1.500000000000000000e+00,7.589819429999999922e-01,3.479175939999999967e-01,2.768387610000000200e-06
1.178560340000000206e+00,1.500000000000000000e+00,7.590093860000000081e-01,3.476422259999999986e-01,2.768387610000000200e-06
1.179560340000000096e+00,1.500000000000000000e+00,7.590364739999999610e-01,3.473712950000000244e-01,2.768387610000000200e-06
1.180560339999999986e+00,1.500000000000000000e+00,7.590632050000000186e-01,3.471047720000000059e-01,2.768387610000000200e-06
1.181560340000000098e+00,1.500000000000000000e+00,7.590895779999999871e-01,3.468426310000000123e-01,2.768387610000000200e-06
1.182560339999999988e+00,1.500000000000000000e+00,7.591155920000000057e-01,3.465848440000000030e-01,2.768387610000000200e-06
1.183560339999999877e+00,1.500000000000000000e+00,7.591412469999999635e-01,3.463313829999999927e-01,2.768387610000000200e-06
1.184560339999999989e+00,1.500000000000000000e+00,7.591665399999999453e-01,3.460822239999999939e-01,2.768387610000000200e-06
1.185560339999999879e+00,1.500000000000000000e+00,7.591914720000000338e-01,3.458373390000000214e-01,2.768387610000000200e-06
1.186560339999999991e+00,1.500000000000000000e+00,7.592160399999999809e-01,3.455967050000000040e-01,2.768387610000000200e-06
1.187560339999999881e+00,1.500000000000000000e+00,7.592402449999999803e-01,3.453602969999999828e-01,2.768387610000000200e-06
1.188560339999999993e+00,1.500000000000000000e+00,7.592640859999999492e-01,3.451280919999999974e-01,2.768387610000000200e-06
1.189560340000000105e+00,1.500000000000000000e+00,7.592875599999999725e-01,3.449000649999999779e-01,2.768387610000000200e-06
1.190560339999999995e+00,1.500000000000000000e+00,7.593106680000000219e-01,3.446761939999999913e-01,2.768387610000000200e-06
1.191560340000000107e+00,1.500000000000000000e+00,7.593334080000000430e-01,3.444564569999999937e-01,2.768387610000000200e-06
1.192560339999999997e+00,1.500000000000000000e+00,7.593557800000000357e-01,3.442408319999999966e-01,2.768387610000000200e-06
1.193560339999999886e+00,1.500000000000000000e+00,7.593777819999999457e-01,3.440292979999999834e-01,2.768387610000000200e-06
1.194560339999999998e+00,1.500000000000000000e+00,7.593994139999999948e-01,3.438218339999999928e-01,2.768387610000000200e-06
1.195560339999999888e+00,1.500000000000000000e+00,7.594206749999999895e-01,3.436184210000000072e-01,2.768387610000000200e-06
1.196560340000000000e+00,1.500000000000000000e+00,7.594415639999999579e-01,3.434190369999999826e-01,2.768387610000000200e-06
1.197560340000000112e+00,1.500000000000000000e+00,7.594620810000000111e-01,3.432236639999999839e-01,2.768387610000000200e-06
1.198560340000000002e+00,1.500000000000000000e+00,7.594822239999999836e-01,3.430322829999999934e-01,2.768387610000000200e-06
1.199560340000000114e+00,1.500000000000000000e+00,7.595019920000000146e-01,3.428448769999999923e-01,2.768387610000000200e-06
1.200560340000000004e+00,1.500000000000000000e+00,7.595213859999999650e-01,3.426614250000000195e-01,2.768387610000000200e-06
1.201560339999999893e+00,1.500000000000000000e+00,7.595404030000000306e-01,3.424819130000000267e-01,2.768387610000000200e-06
1.202560340000000005e+00,1.500000000000000000e+00,7.595590439999999610e-01,3.423063219999999962e-01,2.768387610000000200e-06
1.203560339999999895e+00,1.500000000000000000e+00,7.595773080000000066e-01,3.421346359999999920e-01,2.768387610000000200e-06
1.204560340000000007e+00,1.500000000000000000e+00,7.595951930000000019e-01,3.419668379999999952e-01,2.768387610000000200e-06
1.205560339999999897e+00,1.500000000000000000e+00,7.596127000000000296e-01,3.418029140000000132e-01,2.768387610000000200e-06
1.206560340000000009e+00,1.500000000000000000e+00,7.596298270000000352e-01,3.416428470000000273e-01,2.768387610000000200e-06
1.207560340000000121e+00,1.500000000000000000e+00,7.596465740000000189e-01,3.414866229999999891e-01,2.768387610000000200e-06
1.208560340000000011e+00,1.500000000000000000e+00,7.596629400000000087e-01,3.413342280000000173e-01,2.768387610000000200e-06
1.209560340000000123e+00,1.500000000000000000e+00,7.596789250000000049e-01,3.411856480000000080e-01,2.768387610000000200e-06
1.210560340000000012e+00,1.500000000000000000e+00,7.596945269999999528e-01,3.410408679999999970e-01,2.768387610000000200e-06
1.211560339999999902e+00,1.500000000000000000e+00,7.597097470000000463e-01,3.408998750000000189e-01,2.768387610000000200e-06
1.212560340000000014e+00,1.500000000000000000e+00,7.597245830000000089e-01,3.407626570000000243e-01,2.768387610000000200e-06
1.213560339999999904e+00,1.500000000000000000e+00,7.597390360000000342e-01,3.406292020000000198e-01,2.768387610000000200e-06
1.214560340000000016e+00,1.500000000000000000e+00,7.597531039999999569e-01,3.404994960000000126e-01,2.768387610000000200e-06
1.215560340000000128e+00,1.500000000000000000e+00,7.597667869999999990e-01,3.403735290000000080e-01,2.768387610000000200e-06
1.216560340000000018e+00,1.500000000000000000e+00,7.597800850000000494e-01,3.402512890000000123e-01,2.768387610000000200e-06
1.217560340000000130e+00,1.500000000000000000e+00,7.597929960000000538e-01,3.401327639999999763e-01,2.768387610000000200e-06
1.218560340000000020e+00,1.500000000000000000e+00,7.598055209999999837e-01,3.400179449999999881e-01,2.768387610000000200e-06
1.219560339999999909e+00,1.500000000000000000e+00,7.598176589999999786e-01,3.399068210000000256e-01,2.768387610000000200e-06
1.220560340000000021e+00,1.500000000000000000e+00,7.598294089999999557e-01,3.397993819999999832e-01,2.768387610000000200e-06
1.221560339999999911e+00,1.500000000000000000e+00,7.598407710000000259e-01,3.396956190000000042e-01,2.768387610000000200e-06
1.222560340000000023e+00,1.500000000000000000e+00,7.598517439999999956e-01,3.395955230000000102e-01,2.768387610000000200e-06
1.223560339999999913e+00,1.500000000000000000e+00,7.598623289999999475e-01,3.394990829999999793e-01,2.768387610000000200e-06
1.224560340000000025e+00,1.500000000000000000e+00,7.598725240000000491e-01,3.394062930000000256e-01,2.768387610000000200e-06
1.225560340000000137e+00,1.500000000000000000e+00,7.598823300000000502e-01,3.393171440000000150e-01,2.768387610000000200e-06
1.226560340000000027e+00,1.500000000000000000e+00,7.598917450000000073e-01,3.392316269999999800e-01,2.768387610000000200e-06
1.227560340000000139e+00,1.500000000000000000e+00,7.599007700000000032e-01,3.391497359999999794e-01,2.768387610000000200e-06
1.228560340000000028e+00,1.500000000000000000e+00,7.599094039999999550e-01,3.390714639999999891e-01,2.768387610000000200e-06
1.229560339999999918e+00,1.500000000000000000e+00,7.599176469999999739e-01,3.389968030000000132e-01,2.768387610000000200e-06
